,date,averagePrice,volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
50,42015,1,437772,5548.11,320577.36,121.81,111524.61,111192.88,331.73,0,conventional,2015,Boston
51,42008,1,491738,7193.87,396752.18,128.82,87663.13,87406.84,256.29,0,conventional,2015,Boston
0,42365,1,96233,1367.81,39542.83,85.76,55236.68,55236.68,0,0,conventional,2015,BuffaloRochester
1,42358,1,90868,1164.92,38430.71,106.67,51165.21,51165.21,0,0,conventional,2015,BuffaloRochester
2,42351,1,98473,1421.12,40783.22,66.45,56202.44,56202.44,0,0,conventional,2015,BuffaloRochester
3,42344,1,108458,1737.71,58197.34,167.12,48355.65,48355.65,0,0,conventional,2015,BuffaloRochester
4,42337,1,79973,1514.69,35682.71,113.49,42662.25,42662.25,0,0,conventional,2015,BuffaloRochester
5,42330,1,90242,1711.77,38780.66,107.53,49642.35,49642.35,0,0,conventional,2015,BuffaloRochester
6,42323,1,99704,1803.78,41457.12,107.48,56335.34,55593.12,742.22,0,conventional,2015,BuffaloRochester
7,42316,1,111039,1288.83,49507.25,55,60187.87,58885.65,1302.22,0,conventional,2015,BuffaloRochester
8,42309,1,118541,2181.17,61874.92,186.4,54298.62,52956.4,1342.22,0,conventional,2015,BuffaloRochester
9,42302,1,99555,1545.57,36645.91,79.64,61283.43,59381.21,1902.22,0,conventional,2015,BuffaloRochester
10,42295,1,106084,1536.35,40701.65,58.28,63787.47,62627.47,1160,0,conventional,2015,BuffaloRochester
11,42288,1,109154,2170.49,50862,96.18,56025.17,54829.61,1195.56,0,conventional,2015,BuffaloRochester
12,42281,1,98900,3020.03,38353.35,101.43,57425.67,56141.23,1284.44,0,conventional,2015,BuffaloRochester
13,42274,1,90746,1908.16,60292.79,106.47,28438.3,27767.19,671.11,0,conventional,2015,BuffaloRochester
14,42267,2,60624,1445.25,39831.66,88.61,19258.95,18437.84,821.11,0,conventional,2015,BuffaloRochester
15,42260,2,73043,1572.71,48468.73,134.33,22867.43,22421.87,445.56,0,conventional,2015,BuffaloRochester
16,42253,2,76140,1471.69,49388.48,173.32,25106.09,25092.76,13.33,0,conventional,2015,BuffaloRochester
17,42246,1,83731,1406.11,61600.62,241.67,20483.02,20483.02,0,0,conventional,2015,BuffaloRochester
18,42239,1,68953,1287.09,43655.31,170.47,23840.42,23840.42,0,0,conventional,2015,BuffaloRochester
19,42232,2,69798,1230.78,45937.58,258,22371.73,22371.73,0,0,conventional,2015,BuffaloRochester
20,42225,1,81830,1139.74,56289.28,349.19,24051.92,24051.92,0,0,conventional,2015,BuffaloRochester
21,42218,1,78163,1447.81,44620.7,471.55,31622.86,31622.86,0,0,conventional,2015,BuffaloRochester
22,42211,1,91825,1679.28,45615.48,741.77,43788.54,43788.54,0,0,conventional,2015,BuffaloRochester
23,42204,1,128846,1165.75,54492.85,2205.14,70982.41,70982.41,0,0,conventional,2015,BuffaloRochester
24,42197,1,127351,1119.38,47294.67,4714.73,74222.68,73796.01,426.67,0,conventional,2015,BuffaloRochester
25,42190,1,140414,1503.1,56925.46,6707.85,75277.49,74370.82,906.67,0,conventional,2015,BuffaloRochester
26,42183,1,137247,1235.69,51801.73,5397.32,78811.96,78749.74,62.22,0,conventional,2015,BuffaloRochester
27,42176,2,108655,1254.83,47845.57,5424.52,54130.44,54130.44,0,0,conventional,2015,BuffaloRochester
28,42169,1,149377,1183.9,48286.51,4432.54,95473.84,95473.84,0,0,conventional,2015,BuffaloRochester
29,42162,1,130908,779.02,57999.61,138.81,71990.67,71990.67,0,0,conventional,2015,BuffaloRochester
30,42155,1,130841,1039.49,54249.06,79.38,75473.15,75473.15,0,0,conventional,2015,BuffaloRochester
31,42148,1,121943,1033.76,55018.95,103.94,65785.96,65741.52,44.44,0,conventional,2015,BuffaloRochester
32,42141,1,137050,932.52,61668.49,56.53,74392.69,73414.91,977.78,0,conventional,2015,BuffaloRochester
33,42134,1,170547,1321.83,73754.3,185.16,95285.89,94832.56,453.33,0,conventional,2015,BuffaloRochester
34,42127,1,136772,946.38,50266.22,81.86,85477.33,84332.05,1102.22,43.06,conventional,2015,BuffaloRochester
35,42120,1,136964,1117.56,49556.91,106.4,86183.43,85503.15,640,40.28,conventional,2015,BuffaloRochester
36,42113,1,139613,1021.72,52954.82,59.18,85576.8,85056.94,519.86,0,conventional,2015,BuffaloRochester
37,42106,1,118173,884.02,45443.61,92.75,71752.15,70938.4,813.75,0,conventional,2015,BuffaloRochester
38,42099,1,124146,969.27,51023.86,95.69,72056.8,71408.88,597.92,50,conventional,2015,BuffaloRochester
39,42092,1,119891,1352.63,48430.03,80.52,70027.47,69919,108.47,0,conventional,2015,BuffaloRochester
40,42085,1,119903,3090.55,45420.06,48.2,71344.15,71288.59,55.56,0,conventional,2015,BuffaloRochester
41,42078,1,103413,3500.48,45688.61,66.42,54157.6,54046.49,111.11,0,conventional,2015,BuffaloRochester
42,42071,1,125725,1072.46,61973.56,102.31,62576.63,62216.63,360,0,conventional,2015,BuffaloRochester
43,42064,1,112364,1032.92,41685.04,104.16,69541.74,69479.52,62.22,0,conventional,2015,BuffaloRochester
44,42057,1,109547,1709.23,45393.96,131.72,62312.01,61765.34,546.67,0,conventional,2015,BuffaloRochester
45,42050,1,100207,1520.76,43271.55,57.76,55357.07,55232.63,124.44,0,conventional,2015,BuffaloRochester
46,42043,1,132760,1822.41,66261.92,161.96,64513.81,63918.25,595.56,0,conventional,2015,BuffaloRochester
47,42036,1,153920,2117.73,64770.55,112.49,86919.58,86848.47,71.11,0,conventional,2015,BuffaloRochester
48,42029,2,114053,1321.19,54007.48,74.53,58649.74,57909.74,740,0,conventional,2015,BuffaloRochester
49,42022,2,107040,1625.26,61859.85,133.29,43421.89,43419.67,2.22,0,conventional,2015,BuffaloRochester
50,42015,2,106221,1642.25,50985.2,79.61,53514.26,53514.26,0,0,conventional,2015,BuffaloRochester
51,42008,1,116253,3267.97,55693.04,109.55,57182.88,57182.88,0,0,conventional,2015,BuffaloRochester
0,42365,1,5040365,1833946.59,1760956.02,232755.85,1212707.01,1090140.07,110737.35,11829.59,conventional,2015,California
1,42358,1,4695737,1676601.43,1543280.76,266689.82,1209165.2,1061703.58,136747.1,10714.52,conventional,2015,California
2,42351,1,5259354,1806690.08,1627240.76,232985.13,1592438.33,1404012,180150.37,8275.96,conventional,2015,California
3,42344,1,5775536,1943065.5,2100246.17,221957.26,1510267.34,1376640.91,126664.37,6962.06,conventional,2015,California
4,42337,1,4575711,1461699.38,1810202.7,222311.07,1081497.47,991568.84,82338.39,7590.24,conventional,2015,California
5,42330,1,4804278,1602215.57,1917124.52,215632.16,1069305.91,979612.52,82444.32,7249.07,conventional,2015,California
6,42323,1,5755191,2243013.44,2164098.99,195159.32,1152918.94,1091768.68,53797.92,7352.34,conventional,2015,California
7,42316,1,5148984,2317858.81,1758964.54,216523.58,855636.58,813006.4,36305.96,6324.22,conventional,2015,California
8,42309,1,5830428,2369824.75,2596785.28,211901.97,651915.96,626993.54,19804.69,5117.73,conventional,2015,California
9,42302,1,4592462,1733791.31,2025016.15,215622.63,618031.72,606392.86,7596.27,4042.59,conventional,2015,California
10,42295,1,4999032,1847991.31,2286235.79,217814.17,646990.52,633893.61,10780.32,2316.59,conventional,2015,California
11,42288,1,5063309,1757211.58,2530023.18,221032.74,555041.88,533478.03,18373.18,3190.67,conventional,2015,California
12,42281,1,4943781,1461112.39,2788317.94,222260.58,472090.38,442923.78,25572.26,3594.34,conventional,2015,California
13,42274,1,5216785,1860050.39,2635028.38,206460.07,515245.79,496867.66,13336.34,5041.79,conventional,2015,California
14,42267,1,4759791,1702965.49,2230693.51,273922.36,552209.77,529779.37,17303.91,5126.49,conventional,2015,California
15,42260,1,5106508,1863270.81,2388023.33,270794.34,584419.64,502056.88,76297.56,6065.2,conventional,2015,California
16,42253,1,5806393,2859325.91,2077193.6,240185,629688.27,591629.83,33545.37,4513.07,conventional,2015,California
17,42246,1,5647385,3104607.82,1660274.32,233027.36,649475.65,640600.64,5989.25,2885.76,conventional,2015,California
18,42239,1,5193221,2626977.95,1798911.33,222082.91,545248.81,535183.95,6573.5,3491.36,conventional,2015,California
19,42232,1,5616434,3098708.55,1731349,208724.73,577651.8,572197.46,2081.96,3372.38,conventional,2015,California
20,42225,1,6232081,3260775.73,2196704.97,193831.6,580768.97,570728.54,7356.84,2683.59,conventional,2015,California
21,42218,1,5428239,2940145.82,1737845.94,183471.03,566776.08,559587.76,4953.57,2234.75,conventional,2015,California
22,42211,1,5557616,3112921.78,1636659.9,209427.05,598607.54,590750.1,5181.16,2676.28,conventional,2015,California
23,42204,1,5225201,2805887.74,1629871.75,188207.47,601233.56,577736.96,20673.8,2822.8,conventional,2015,California
24,42197,1,5451637,2747299.98,1923893.11,157478.05,622965.78,601358.64,18032.41,3574.73,conventional,2015,California
25,42190,1,6718012,3581149.88,2120303.06,254187.47,762371.42,731692.08,27317.19,3362.15,conventional,2015,California
26,42183,1,5641742,3163839.74,1610910.07,212173.21,654819,630301.44,21861.54,2656.02,conventional,2015,California
27,42176,1,5952597,3328631.93,1743509.25,218423.77,662032.34,634244.68,24277.53,3510.13,conventional,2015,California
28,42169,1,6741662,4075881.34,1771908.98,210670.82,683201.17,657421.42,22961.19,2818.56,conventional,2015,California
29,42162,1,6374843,3614314.44,1860329.3,221330.48,678868.68,651944.51,23422.39,3501.78,conventional,2015,California
30,42155,1,6236903,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,conventional,2015,California
31,42148,1,5621714,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,conventional,2015,California
32,42141,1,5289139,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,conventional,2015,California
33,42134,1,6650358,4085858.78,1735132.32,194575.97,634790.89,613601.09,18366.27,2823.53,conventional,2015,California
34,42127,1,8567534,4340117.03,3403145.1,192473.92,631798.44,609388.58,19735.89,2673.97,conventional,2015,California
35,42120,1,4923565,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,conventional,2015,California
36,42113,1,5871081,3024466.22,2070974.14,177354.82,598285.63,524767.96,71988.59,1529.08,conventional,2015,California
37,42106,1,5636645,2848184,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,conventional,2015,California
38,42099,1,5467156,2754464.87,1886168.89,225396.85,601124.94,539258.29,59212.09,2654.56,conventional,2015,California
39,42092,1,5341822,2609532.63,1869271.31,193577.55,669440.18,605995.11,61958.73,1486.34,conventional,2015,California
40,42085,1,5571813,2348618.25,2314393.94,195791.46,713009.12,681403.86,30058.97,1546.29,conventional,2015,California
41,42078,1,5557163,2962520.41,1737353.95,194761.49,662527.26,632903.55,27625.15,1998.56,conventional,2015,California
42,42071,1,5990244,3484274.6,1649936.05,184720.58,671312.66,642307,27241.05,1764.61,conventional,2015,California
43,42064,1,6700134,3516551.29,2460932.41,170580.54,552070.01,515386.4,34845.51,1838.1,conventional,2015,California
44,42057,1,5951871,3210177.22,1933699.49,172675.88,635318.73,596184.9,36940.51,2193.32,conventional,2015,California
45,42050,1,5699945,3315163.6,1620462.13,169907.54,594411.66,544990.68,47017.93,2403.05,conventional,2015,California
46,42043,1,5871225,2908845.38,2200393.89,149458.93,612526.38,553682.71,56311.08,2532.59,conventional,2015,California
47,42036,1,9032181,4794142.14,3460743.8,177145.49,600149.24,556205.2,41203.2,2740.84,conventional,2015,California
48,42029,1,4929884,2380955.61,1827783.28,150535.5,570609.87,521004.15,46809.48,2796.24,conventional,2015,California
49,42022,1,5570915,2780859.66,2108450.36,121614.31,559990.93,520299.26,36501.18,3190.49,conventional,2015,California
50,42015,1,6024932,2889591.29,2485720.1,103573.42,546047.53,510560.41,31874.03,3613.09,conventional,2015,California
51,42008,1,5777335,2843648.26,2267755.26,137479.64,528451.74,477193.38,47882.56,3375.8,conventional,2015,California
0,42365,1,156698,33070.27,62956.24,23041.69,37630.04,35130.42,2499.62,0,conventional,2015,Charlotte
1,42358,1,139918,29500.04,55520.58,19842.51,35054.76,33273.25,1781.51,0,conventional,2015,Charlotte
2,42351,1,157146,31727.46,62544.19,23842.95,39031.59,35793.08,3238.51,0,conventional,2015,Charlotte
3,42344,1,156114,34117.36,63074.74,28482.72,30439.26,28181.92,2257.34,0,conventional,2015,Charlotte
4,42337,1,138859,31911.11,53470.54,22685.8,30791.41,27376.3,3415.11,0,conventional,2015,Charlotte
5,42330,1,133618,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0,conventional,2015,Charlotte
6,42323,1,169281,28543.88,80244.55,36860.51,23632.22,21132.1,2500.12,0,conventional,2015,Charlotte
7,42316,1,164322,30860.74,54456.01,49282.25,29723.04,28076.04,1647,0,conventional,2015,Charlotte
8,42309,1,171794,33371.6,47079.68,53968.86,37373.73,32848.04,4525.69,0,conventional,2015,Charlotte
9,42302,1,140921,23093.86,38356.83,44882.51,34587.41,30219.23,4368.18,0,conventional,2015,Charlotte
10,42295,1,156566,22805.02,54518.85,44707.32,34534.79,31176.68,3358.11,0,conventional,2015,Charlotte
11,42288,1,167397,22941.59,45669.33,58989.81,39795.83,33103.01,6692.82,0,conventional,2015,Charlotte
12,42281,1,146738,23648.94,44671.1,40366.93,38050.77,30388.81,7661.96,0,conventional,2015,Charlotte
13,42274,1,168780,24397.92,54210.03,58551.64,31620.63,27053.27,4567.36,0,conventional,2015,Charlotte
14,42267,1,161444,25922.66,46906.06,41261.83,47353.43,38940.45,8412.98,0,conventional,2015,Charlotte
15,42260,1,171078,30122.92,41616.87,36469.43,62868.31,56910.24,5958.07,0,conventional,2015,Charlotte
16,42253,1,227728,35126.74,62187.49,64372.34,66041.86,59197.7,6844.16,0,conventional,2015,Charlotte
17,42246,1,179027,33511.97,41700.97,38130.29,65683.65,63371.06,2312.59,0,conventional,2015,Charlotte
18,42239,1,203298,32280.63,50475.57,41677.6,78864.57,76846.13,2018.44,0,conventional,2015,Charlotte
19,42232,1,178526,32128.6,42068.1,41343.26,62985.56,60769.22,2216.34,0,conventional,2015,Charlotte
20,42225,1,173059,29915.8,43782.95,37614.3,61746.27,57783.2,3963.07,0,conventional,2015,Charlotte
21,42218,1,179322,30200.32,48686.77,39734.9,60699.91,58627.67,2072.24,0,conventional,2015,Charlotte
22,42211,1,173897,30901.1,39607.94,39260.71,64127.07,62053.65,2073.42,0,conventional,2015,Charlotte
23,42204,1,187575,33382.11,49072.16,39515.29,65605.47,62470.83,3134.64,0,conventional,2015,Charlotte
24,42197,1,182857,23580.7,56317.45,35107.11,67851.56,65681.23,2170.33,0,conventional,2015,Charlotte
25,42190,1,216119,30803.29,73470.29,40602.17,71243.15,67865.26,3377.89,0,conventional,2015,Charlotte
26,42183,1,193654,23693.74,58162.31,42044.35,69753.61,67989.08,1764.53,0,conventional,2015,Charlotte
27,42176,1,201173,30951.17,58913.49,38260.1,73048.34,69426,3622.34,0,conventional,2015,Charlotte
28,42169,1,207094,31247.67,64828.77,41193.22,69824.22,67842.39,1981.83,0,conventional,2015,Charlotte
29,42162,1,199980,43524.21,45226.73,38578.8,72650.56,69123.57,3526.99,0,conventional,2015,Charlotte
30,42155,1,194631,45688.14,43259.91,44529.73,61153.08,58990.8,2162.28,0,conventional,2015,Charlotte
31,42148,1,212528,43628.72,59207.62,46014.43,63676.95,59663.25,4013.7,0,conventional,2015,Charlotte
32,42141,1,190800,44340.34,46424.29,40248.52,59786.84,57583.99,2202.85,0,conventional,2015,Charlotte
33,42134,1,192767,47626.37,42863.8,38370.27,63906.65,61759.57,2147.08,0,conventional,2015,Charlotte
34,42127,1,261492,50203.31,69446.61,77627.49,64214.79,58626.28,5588.51,0,conventional,2015,Charlotte
35,42120,1,182142,39481.13,44796.9,37961.14,59902.38,58701.2,1201.18,0,conventional,2015,Charlotte
36,42113,1,180944,38330.46,41954.32,36041.12,64618.32,63182.05,1436.27,0,conventional,2015,Charlotte
37,42106,1,204005,48793.38,50390.01,39638.34,65183.51,61787.29,3396.22,0,conventional,2015,Charlotte
38,42099,1,177919,43112.4,40448.49,36210.12,58148.27,56450.56,1599.1,98.61,conventional,2015,Charlotte
39,42092,1,178788,34498.06,50741.07,40688.42,52860.94,51856.01,1004.93,0,conventional,2015,Charlotte
40,42085,1,182876,41638.46,44726.81,37099.23,59411.65,56443.98,2967.67,0,conventional,2015,Charlotte
41,42078,1,183944,39138.41,48595.62,43739.93,52470.09,51028.01,1442.08,0,conventional,2015,Charlotte
42,42071,1,159387,29980.15,39244.64,36249.61,53912.29,52537.96,1374.33,0,conventional,2015,Charlotte
43,42064,1,176146,45465.24,40006.65,34948.86,55725.59,52873.84,2851.75,0,conventional,2015,Charlotte
44,42057,1,201741,44679.57,48498.63,61590.31,46972.92,44919.71,2053.21,0,conventional,2015,Charlotte
45,42050,1,156799,28227.83,38591.73,40430.51,49548.44,40419.97,9128.47,0,conventional,2015,Charlotte
46,42043,1,150139,31509.41,35566.91,31778.73,51284.33,41921.3,9363.03,0,conventional,2015,Charlotte
47,42036,1,254010,52915.5,71209.89,80813.88,49070.43,33450.14,15620.29,0,conventional,2015,Charlotte
48,42029,1,167270,37383.37,44000.75,31576.2,54309.81,41623.4,12686.41,0,conventional,2015,Charlotte
49,42022,1,152671,26462.87,40475.81,38677.39,47055.08,33996.73,13058.35,0,conventional,2015,Charlotte
50,42015,1,159943,31586.35,38118.77,40801.77,49435.79,38822.26,10613.53,0,conventional,2015,Charlotte
51,42008,1,166006,29419.03,47220.75,38568.95,50797.56,44329.03,6468.53,0,conventional,2015,Charlotte
0,42365,1,661137,42799,445218.79,78378.25,94741.09,83066.75,1617.67,10056.67,conventional,2015,Chicago
1,42358,1,690669,35724.99,464574.15,96306.3,94063.9,76241.25,9592.65,8230,conventional,2015,Chicago
2,42351,1,668602,40380.09,451470.42,94162.53,82588.46,76829.42,5693.75,65.29,conventional,2015,Chicago
3,42344,1,664020,53173.18,455048.11,92888.37,62910.83,62473.12,420.95,16.76,conventional,2015,Chicago
4,42337,1,602481,42851.47,422479.32,74988.97,62161.46,61862.57,298.89,0,conventional,2015,Chicago
5,42330,1,751898,34868.5,553545.31,89732.33,73751.75,73457.31,294.44,0,conventional,2015,Chicago
6,42323,1,641882,31286.11,441753.6,93857.48,74984.77,74723.66,261.11,0,conventional,2015,Chicago
7,42316,1,711147,44528.42,498562.41,101889.32,66166.46,65842.08,324.38,0,conventional,2015,Chicago
8,42309,1,807041,69420.04,562214.56,106536.92,68869.94,68447.93,422.01,0,conventional,2015,Chicago
9,42302,1,687650,59161.08,454352.6,108012.41,66124.18,65795.24,323.33,5.61,conventional,2015,Chicago
10,42295,1,690303,25883.13,482992.35,118311.09,63116.01,62076.66,285.56,753.79,conventional,2015,Chicago
11,42288,1,708914,16455.46,503813.92,119996.31,68648.48,65144.93,528.99,2974.56,conventional,2015,Chicago
12,42281,1,675173,14268.84,485262.12,105711.4,69930.27,66015.29,2240.14,1674.84,conventional,2015,Chicago
13,42274,1,720502,16483.95,532028.74,101193.84,70795.02,63370.36,2923.19,4501.47,conventional,2015,Chicago
14,42267,1,729117,16477.56,534644.45,103103.75,74891.66,71195.89,3316.58,379.19,conventional,2015,Chicago
15,42260,1,775671,17172.26,546965.49,128619.66,82914.08,78368.45,3809.54,736.09,conventional,2015,Chicago
16,42253,1,808678,17595.54,581941.46,122938.43,86202.35,82905.34,3289.62,7.39,conventional,2015,Chicago
17,42246,1,773774,17363.14,570147.23,112344.22,73918.94,71627.03,2205.32,86.59,conventional,2015,Chicago
18,42239,1,751850,17595.95,550359.51,103622.38,80272.17,77073.51,2759.79,438.87,conventional,2015,Chicago
19,42232,1,817691,19193.94,609692.45,104997.44,83807.06,80018.54,3447.81,340.71,conventional,2015,Chicago
20,42225,1,731125,18237.36,526303.06,104796.41,81788.18,79510.48,1904.8,372.9,conventional,2015,Chicago
21,42218,1,761027,21607.12,559825.17,97419.33,82175.8,79197.97,2476.3,501.53,conventional,2015,Chicago
22,42211,1,791332,26653.29,577460.34,99066.58,88152.13,83728.75,3516.34,907.04,conventional,2015,Chicago
23,42204,1,797060,20534.84,560871.56,116910.43,98743.44,92362.71,3531.27,2849.46,conventional,2015,Chicago
